1,408,-3,19,19,1,38,10
1,61,-3,19,19,1,38,10
2,189,-3,19,19,1,38,10
3,362,-3,19,19,1,38,10
4,141,-3,19,19,1,38,10
5,81,-3,19,19,1,38,10
6,304,-3,19,19,1,38,10
7,142,-3,19,19,1,38,10
8,338,-3,19,19,1,38,10
9,295,-3,19,19,1,38,10
10,245,-3,19,19,1,38,10
11,108,-3,19,19,1,38,10
12,113,-3,19,19,1,38,10
13,72,-3,19,19,1,38,10
14,73,-3,19,19,1,38,10
15,194,-3,19,19,1,38,10
16,88,-3,19,19,1,38,10
17,149,-3,19,19,1,38,10
18,193,-3,19,19,1,38,10
19,64,-3,19,19,1,38,10
20,178,-3,19,19,1,38,10
21,421,-3,19,19,1,38,10
22,275,-3,19,19,1,38,10
23,257,-3,19,19,1,38,10
24,196,-3,19,19,1,38,10
25,174,-3,19,19,1,38,10
26,234,-3,19,19,1,38,10
27,143,-3,19,19,1,38,10
28,134,-3,19,19,1,38,10
29,223,-3,19,19,1,38,10
30,145,-3,19,19,1,38,10
31,227,-3,19,19,1,38,10
32,165,-3,19,19,1,38,10
33,164,-3,19,19,1,38,10
34,245,-3,19,19,1,38,10
35,374,-3,19,19,1,38,10
36,79,-3,19,19,1,38,10
37,194,-3,19,19,1,38,10
38,188,-3,19,19,1,38,10
39,268,-3,19,19,1,38,10
40,60,-3,19,19,1,38,10
41,230,-3,19,19,1,38,10
42,132,-3,19,19,1,38,10
43,104,-3,19,19,1,38,10
44,235,-3,19,19,1,38,10
45,189,-3,19,19,1,38,10
46,240,-3,19,19,1,38,10
47,192,-3,19,19,1,38,10
48,231,-3,19,19,1,38,10
49,200,-3,19,19,1,38,10
50,168,-3,19,19,1,38,10
51,72,-3,19,19,1,38,10
52,308,-3,19,19,1,38,10
53,462,-3,19,19,1,38,10
54,54,-3,19,19,1,38,10
55,168,-3,19,19,1,38,10
56,54,-3,19,19,1,38,10
57,80,-3,19,19,1,38,10
58,64,-3,19,19,1,38,10
59,339,-3,19,19,1,38,10
60,171,-3,19,19,1,38,10
61,321,-3,19,19,1,38,10
62,261,-3,19,19,1,38,10
63,60,-3,19,19,1,38,10
64,340,-3,19,19,1,38,10
65,206,-3,19,19,1,38,10
66,60,-3,19,19,1,38,10
67,60,-3,19,19,1,38,10
68,145,-3,19,19,1,38,10
69,74,-3,19,19,1,38,10
70,72,-3,19,19,1,38,10
71,364,-3,19,19,1,38,10
72,244,-3,19,19,1,38,10
73,60,-3,19,19,1,38,10
74,321,-3,19,19,1,38,10
75,182,-3,19,19,1,38,10
76,218,-3,19,19,1,38,10
77,440,-3,19,19,1,38,10
78,129,-3,19,19,1,38,10
79,126,-3,19,19,1,38,10
80,244,-3,19,19,1,38,10
81,230,-3,19,19,1,38,10
82,64,-3,19,19,1,38,10
83,54,-3,19,19,1,38,10
84,109,-3,19,19,1,38,10
85,383,-3,19,19,1,38,10
86,210,-3,19,19,1,38,10
87,113,-3,19,19,1,38,10
88,124,-3,19,19,1,38,10
89,386,-3,19,19,1,38,10
90,69,-3,19,19,1,38,10
91,287,-3,19,19,1,38,10
92,220,-3,19,19,1,38,10
93,273,-3,19,19,1,38,10
94,110,-3,19,19,1,38,10
95,54,-3,19,19,1,38,10
96,77,-3,19,19,1,38,10
97,118,-3,19,19,1,38,10
98,171,-3,19,19,1,38,10
99,346,-3,19,19,1,38,10
100,75,-3,19,19,1,38,10
